LIBRARY_ID,ANCHOR_ID,COSMIC_ID,Label,Endpoint,CELL_LINE_NAME,tissue
1401,208908,687459,1,SA-L,TCCSUP,Bladder
46930998,11707110,687459,2,Bliss,TCCSUP,Bladder
46930998,208908,687459,1,SA-L,TCCSUP,Bladder
46930998,51001932,687459,1,IDA,TCCSUP,Bladder
5330286,11707110,687459,1,IDA,TCCSUP,Bladder
5330286,208908,687459,1,IDA,TCCSUP,Bladder
5330286,51001932,687459,1,IDA,TCCSUP,Bladder
17755052,24856436,687459,1,IDA,TCCSUP,Bladder
17755052,11707110,687459,1,SA-L,TCCSUP,Bladder
17755052,208908,687459,1,SA-L,TCCSUP,Bladder
3385,11152667,687459,1,SA-L,TCCSUP,Bladder
11626560,208908,687459,1,IDA,TCCSUP,Bladder
5310940,24978538,687459,2,Bliss,TCCSUP,Bladder
24856436,23725625,687459,1,SA-L,TCCSUP,Bladder
24856436,11152667,687459,2,Bliss,TCCSUP,Bladder
60750,11152667,687459,3,Synergy,TCCSUP,Bladder
60750,24856436,687459,2,Bliss,TCCSUP,Bladder
11707110,24978538,687459,2,Bliss,TCCSUP,Bladder
11707110,644241,687459,1,SA-L,TCCSUP,Bladder
11707110,208908,687459,1,SA-L,TCCSUP,Bladder
11707110,51001932,687459,3,Synergy,TCCSUP,Bladder
44462760,208908,687459,1,IDA,TCCSUP,Bladder
5394,23725625,687459,2,Bliss,TCCSUP,Bladder
5394,24856436,687459,1,SA-A,TCCSUP,Bladder
104842,24978538,687459,3,Synergy,TCCSUP,Bladder
11640390,11707110,687459,1,IDA,TCCSUP,Bladder
11640390,208908,687459,1,IDA,TCCSUP,Bladder
11640390,51001932,687459,1,IDA,TCCSUP,Bladder
11488320,51001932,687459,2,Bliss,TCCSUP,Bladder
51001932,24978538,687459,2,Bliss,TCCSUP,Bladder
51001932,11707110,687459,1,SA-L,TCCSUP,Bladder
51001932,208908,687459,0,sub-HSA,TCCSUP,Bladder
24866313,11707110,687459,1,IDA,TCCSUP,Bladder
44224160,46930998,687459,1,SA-L,TCCSUP,Bladder
44224160,51001932,687459,2,Bliss,TCCSUP,Bladder
46926973,11707110,687459,1,IDA,TCCSUP,Bladder
46926973,208908,687459,1,IDA,TCCSUP,Bladder
46926973,51001932,687459,1,IDA,TCCSUP,Bladder
84691,11152667,687505,3,Synergy,C-33-A,Cervix
84691,24856436,687505,3,Synergy,C-33-A,Cervix
148124,24978538,687505,2,Bliss,C-33-A,Cervix
24978538,11707110,687505,1,IDA,C-33-A,Cervix
24978538,208908,687505,1,IDA,C-33-A,Cervix
24978538,51001932,687505,1,IDA,C-33-A,Cervix
23725625,11707110,687505,1,SA-L,C-33-A,Cervix
23725625,51001932,687505,2,Bliss,C-33-A,Cervix
6450551,24978538,687505,1,SA-L,C-33-A,Cervix
10184653,24978538,687505,1,IDA,C-33-A,Cervix
10184653,11707110,687505,1,IDA,C-33-A,Cervix
10184653,51001932,687505,1,SA-L,C-33-A,Cervix
11433190,24856436,687505,3,Synergy,C-33-A,Cervix
1401,208908,687505,2,Bliss,C-33-A,Cervix
46930998,11707110,687505,1,IDA,C-33-A,Cervix
46930998,208908,687505,2,Bliss,C-33-A,Cervix
46930998,51001932,687505,1,SA-L,C-33-A,Cervix
5330286,11707110,687505,1,IDA,C-33-A,Cervix
5330286,208908,687505,2,Bliss,C-33-A,Cervix
5330286,51001932,687505,1,IDA,C-33-A,Cervix
17755052,24856436,687505,2,Bliss,C-33-A,Cervix
17755052,11707110,687505,2,Bliss,C-33-A,Cervix
17755052,208908,687505,2,Bliss,C-33-A,Cervix
3385,11152667,687505,1,SA-L,C-33-A,Cervix
11626560,208908,687505,2,Bliss,C-33-A,Cervix
5310940,24978538,687505,1,SA-L,C-33-A,Cervix
24856436,23725625,687505,1,SA-L,C-33-A,Cervix
24856436,11152667,687505,1,SA-L,C-33-A,Cervix
60750,11152667,687505,1,SA-L,C-33-A,Cervix
60750,24856436,687505,3,Synergy,C-33-A,Cervix
11707110,24978538,687505,1,SA-L,C-33-A,Cervix
11707110,644241,687505,1,SA-L,C-33-A,Cervix
11707110,208908,687505,2,Bliss,C-33-A,Cervix
11707110,51001932,687505,1,SA-L,C-33-A,Cervix
44462760,208908,687505,2,Bliss,C-33-A,Cervix
5394,23725625,687505,2,Bliss,C-33-A,Cervix
5394,24856436,687505,3,Synergy,C-33-A,Cervix
104842,24978538,687505,2,Bliss,C-33-A,Cervix
11640390,11707110,687505,1,IDA,C-33-A,Cervix
11640390,208908,687505,1,IDA,C-33-A,Cervix
11640390,51001932,687505,1,IDA,C-33-A,Cervix
11488320,51001932,687505,1,IDA,C-33-A,Cervix
51001932,24978538,687505,1,SA-L,C-33-A,Cervix
51001932,11707110,687505,2,Bliss,C-33-A,Cervix
51001932,208908,687505,2,Bliss,C-33-A,Cervix
24866313,11707110,687505,1,IDA,C-33-A,Cervix
44224160,46930998,687505,1,SA-L,C-33-A,Cervix
44224160,51001932,687505,1,IDA,C-33-A,Cervix
46926973,11707110,687505,0,sub-HSA,C-33-A,Cervix
46926973,208908,687505,0,sub-HSA,C-33-A,Cervix
46926973,51001932,687505,1,IDA,C-33-A,Cervix
84691,11152667,687506,3,Synergy,C-4-I,Cervix
84691,24856436,687506,3,Synergy,C-4-I,Cervix
148124,24978538,687506,3,Synergy,C-4-I,Cervix
24978538,11707110,687506,2,Bliss,C-4-I,Cervix
24978538,208908,687506,1,IDA,C-4-I,Cervix
24978538,51001932,687506,1,IDA,C-4-I,Cervix
23725625,11707110,687506,1,SA-L,C-4-I,Cervix
23725625,51001932,687506,1,IDA,C-4-I,Cervix
6450551,24978538,687506,3,Synergy,C-4-I,Cervix
10184653,24978538,687506,1,IDA,C-4-I,Cervix
10184653,11707110,687506,2,Bliss,C-4-I,Cervix
10184653,51001932,687506,2,Bliss,C-4-I,Cervix
11433190,24856436,687506,1,SA-A,C-4-I,Cervix
1401,208908,687506,2,Bliss,C-4-I,Cervix
46930998,11707110,687506,3,Synergy,C-4-I,Cervix
46930998,208908,687506,2,Bliss,C-4-I,Cervix
46930998,51001932,687506,2,Bliss,C-4-I,Cervix
5330286,11707110,687506,1,IDA,C-4-I,Cervix
5330286,208908,687506,1,IDA,C-4-I,Cervix
5330286,51001932,687506,1,IDA,C-4-I,Cervix
17755052,24856436,687506,3,Synergy,C-4-I,Cervix
17755052,11707110,687506,1,SA-L,C-4-I,Cervix
17755052,208908,687506,1,SA-L,C-4-I,Cervix
3385,11152667,687506,3,Synergy,C-4-I,Cervix
11626560,208908,687506,3,Synergy,C-4-I,Cervix
5310940,24978538,687506,1,SA-L,C-4-I,Cervix
24856436,23725625,687506,1,SA-L,C-4-I,Cervix
24856436,11152667,687506,3,Synergy,C-4-I,Cervix
60750,11152667,687506,3,Synergy,C-4-I,Cervix
60750,24856436,687506,2,Bliss,C-4-I,Cervix
11707110,24978538,687506,3,Synergy,C-4-I,Cervix
11707110,644241,687506,3,Synergy,C-4-I,Cervix
11707110,208908,687506,1,IDA,C-4-I,Cervix
11707110,51001932,687506,3,Synergy,C-4-I,Cervix
44462760,208908,687506,1,IDA,C-4-I,Cervix
5394,23725625,687506,2,Bliss,C-4-I,Cervix
5394,24856436,687506,1,SA-A,C-4-I,Cervix
104842,24978538,687506,1,IDA,C-4-I,Cervix
11640390,11707110,687506,2,Bliss,C-4-I,Cervix
11640390,208908,687506,2,Bliss,C-4-I,Cervix
11640390,51001932,687506,1,IDA,C-4-I,Cervix
11488320,51001932,687506,2,Bliss,C-4-I,Cervix
51001932,24978538,687506,1,SA-L,C-4-I,Cervix
51001932,11707110,687506,2,Bliss,C-4-I,Cervix
51001932,208908,687506,2,Bliss,C-4-I,Cervix
24866313,11707110,687506,1,IDA,C-4-I,Cervix
44224160,46930998,687506,1,SA-L,C-4-I,Cervix
44224160,51001932,687506,3,Synergy,C-4-I,Cervix
46926973,11707110,687506,1,IDA,C-4-I,Cervix
46926973,208908,687506,1,IDA,C-4-I,Cervix
46926973,51001932,687506,2,Bliss,C-4-I,Cervix
84691,11152667,687514,3,Synergy,ME-180,Cervix
84691,24856436,687514,2,Bliss,ME-180,Cervix
148124,24978538,687514,3,Synergy,ME-180,Cervix
24978538,11707110,687514,1,IDA,ME-180,Cervix
24978538,208908,687514,2,Bliss,ME-180,Cervix
24978538,51001932,687514,3,Synergy,ME-180,Cervix
23725625,11707110,687514,1,SA-L,ME-180,Cervix
23725625,51001932,687514,2,Bliss,ME-180,Cervix
6450551,24978538,687514,3,Synergy,ME-180,Cervix
10184653,24978538,687514,1,IDA,ME-180,Cervix
10184653,11707110,687514,1,IDA,ME-180,Cervix
10184653,51001932,687514,1,SA-L,ME-180,Cervix
11433190,24856436,687514,1,SA-A,ME-180,Cervix
1401,208908,687514,2,Bliss,ME-180,Cervix
46930998,11707110,687514,1,IDA,ME-180,Cervix
46930998,208908,687514,2,Bliss,ME-180,Cervix
46930998,51001932,687514,1,SA-L,ME-180,Cervix
5330286,11707110,687514,1,IDA,ME-180,Cervix
5330286,208908,687514,2,Bliss,ME-180,Cervix
5330286,51001932,687514,2,Bliss,ME-180,Cervix
17755052,24856436,687514,1,IDA,ME-180,Cervix
17755052,11707110,687514,1,SA-L,ME-180,Cervix
17755052,208908,687514,2,Bliss,ME-180,Cervix
3385,11152667,687514,3,Synergy,ME-180,Cervix
11626560,208908,687514,2,Bliss,ME-180,Cervix
5310940,24978538,687514,3,Synergy,ME-180,Cervix
24856436,23725625,687514,1,SA-L,ME-180,Cervix
24856436,11152667,687514,1,SA-L,ME-180,Cervix
60750,11152667,687514,1,SA-L,ME-180,Cervix
60750,24856436,687514,3,Synergy,ME-180,Cervix
11707110,24978538,687514,2,Bliss,ME-180,Cervix
11707110,644241,687514,0,sub-HSA,ME-180,Cervix
11707110,208908,687514,1,IDA,ME-180,Cervix
11707110,51001932,687514,3,Synergy,ME-180,Cervix
44462760,208908,687514,1,IDA,ME-180,Cervix
5394,23725625,687514,2,Bliss,ME-180,Cervix
5394,24856436,687514,2,Bliss,ME-180,Cervix
104842,24978538,687514,3,Synergy,ME-180,Cervix
11640390,11707110,687514,2,Bliss,ME-180,Cervix
11640390,208908,687514,1,IDA,ME-180,Cervix
11640390,51001932,687514,1,IDA,ME-180,Cervix
11488320,51001932,687514,1,IDA,ME-180,Cervix
51001932,24978538,687514,1,SA-L,ME-180,Cervix
51001932,11707110,687514,1,IDA,ME-180,Cervix
51001932,208908,687514,1,SA-L,ME-180,Cervix
24866313,11707110,687514,1,IDA,ME-180,Cervix
44224160,46930998,687514,2,Bliss,ME-180,Cervix
44224160,51001932,687514,1,IDA,ME-180,Cervix
46926973,11707110,687514,1,IDA,ME-180,Cervix
46926973,208908,687514,1,IDA,ME-180,Cervix
46926973,51001932,687514,1,IDA,ME-180,Cervix
84691,11152667,687561,1,IDA,42-MG-BA,Central Nervous System
84691,24856436,687561,2,Bliss,42-MG-BA,Central Nervous System
148124,24978538,687561,1,SA-L,42-MG-BA,Central Nervous System
24978538,11707110,687561,1,IDA,42-MG-BA,Central Nervous System
24978538,208908,687561,2,Bliss,42-MG-BA,Central Nervous System
24978538,51001932,687561,1,IDA,42-MG-BA,Central Nervous System
23725625,11707110,687561,1,IDA,42-MG-BA,Central Nervous System
23725625,51001932,687561,2,Bliss,42-MG-BA,Central Nervous System
6450551,24978538,687561,1,SA-L,42-MG-BA,Central Nervous System
10184653,24978538,687561,1,SA-L,42-MG-BA,Central Nervous System
10184653,11707110,687561,1,SA-L,42-MG-BA,Central Nervous System
10184653,51001932,687561,2,Bliss,42-MG-BA,Central Nervous System
11433190,24856436,687561,2,Bliss,42-MG-BA,Central Nervous System
1401,208908,687561,1,SA-L,42-MG-BA,Central Nervous System
46930998,11707110,687561,1,SA-L,42-MG-BA,Central Nervous System
46930998,208908,687561,1,SA-L,42-MG-BA,Central Nervous System
46930998,51001932,687561,1,SA-L,42-MG-BA,Central Nervous System
5330286,11707110,687561,1,IDA,42-MG-BA,Central Nervous System
5330286,208908,687561,1,SA-L,42-MG-BA,Central Nervous System
5330286,51001932,687561,2,Bliss,42-MG-BA,Central Nervous System
17755052,24856436,687561,1,SA-L,42-MG-BA,Central Nervous System
17755052,11707110,687561,1,SA-L,42-MG-BA,Central Nervous System
17755052,208908,687561,0,sub-HSA,42-MG-BA,Central Nervous System
3385,11152667,687561,2,Bliss,42-MG-BA,Central Nervous System
11626560,208908,687561,2,Bliss,42-MG-BA,Central Nervous System
5310940,24978538,687561,1,SA-L,42-MG-BA,Central Nervous System
24856436,23725625,687561,2,Bliss,42-MG-BA,Central Nervous System
24856436,11152667,687561,3,Synergy,42-MG-BA,Central Nervous System
60750,11152667,687561,1,SA-L,42-MG-BA,Central Nervous System
60750,24856436,687561,1,SA-L,42-MG-BA,Central Nervous System
11707110,24978538,687561,1,SA-L,42-MG-BA,Central Nervous System
11707110,644241,687561,2,Bliss,42-MG-BA,Central Nervous System
11707110,208908,687561,1,SA-L,42-MG-BA,Central Nervous System
11707110,51001932,687561,3,Synergy,42-MG-BA,Central Nervous System
44462760,208908,687561,1,SA-L,42-MG-BA,Central Nervous System
5394,23725625,687561,2,Bliss,42-MG-BA,Central Nervous System
5394,24856436,687561,1,IDA,42-MG-BA,Central Nervous System
104842,24978538,687561,1,SA-L,42-MG-BA,Central Nervous System
11640390,11707110,687561,1,IDA,42-MG-BA,Central Nervous System
11640390,208908,687561,1,SA-L,42-MG-BA,Central Nervous System
11640390,51001932,687561,1,IDA,42-MG-BA,Central Nervous System
11488320,51001932,687561,2,Bliss,42-MG-BA,Central Nervous System
51001932,24978538,687561,1,SA-L,42-MG-BA,Central Nervous System
51001932,11707110,687561,1,SA-L,42-MG-BA,Central Nervous System
51001932,208908,687561,1,SA-L,42-MG-BA,Central Nervous System
24866313,11707110,687561,1,IDA,42-MG-BA,Central Nervous System
44224160,46930998,687561,2,Bliss,42-MG-BA,Central Nervous System
44224160,51001932,687561,2,Bliss,42-MG-BA,Central Nervous System
46926973,11707110,687561,1,IDA,42-MG-BA,Central Nervous System
46926973,208908,687561,1,SA-L,42-MG-BA,Central Nervous System
46926973,51001932,687561,2,Bliss,42-MG-BA,Central Nervous System
84691,11152667,687562,3,Synergy,8-MG-BA,Central Nervous System
84691,24856436,687562,3,Synergy,8-MG-BA,Central Nervous System
148124,24978538,687562,3,Synergy,8-MG-BA,Central Nervous System
24978538,11707110,687562,1,IDA,8-MG-BA,Central Nervous System
24978538,208908,687562,1,IDA,8-MG-BA,Central Nervous System
24978538,51001932,687562,1,IDA,8-MG-BA,Central Nervous System
23725625,11707110,687562,1,IDA,8-MG-BA,Central Nervous System
23725625,51001932,687562,2,Bliss,8-MG-BA,Central Nervous System
6450551,24978538,687562,1,SA-L,8-MG-BA,Central Nervous System
10184653,24978538,687562,0,sub-HSA,8-MG-BA,Central Nervous System
10184653,11707110,687562,1,SA-L,8-MG-BA,Central Nervous System
10184653,51001932,687562,2,Bliss,8-MG-BA,Central Nervous System
11433190,24856436,687562,1,IDA,8-MG-BA,Central Nervous System
1401,208908,687562,1,SA-L,8-MG-BA,Central Nervous System
46930998,11707110,687562,1,SA-L,8-MG-BA,Central Nervous System
46930998,208908,687562,1,SA-L,8-MG-BA,Central Nervous System
46930998,51001932,687562,1,SA-L,8-MG-BA,Central Nervous System
5330286,11707110,687562,2,Bliss,8-MG-BA,Central Nervous System
5330286,208908,687562,1,SA-L,8-MG-BA,Central Nervous System
5330286,51001932,687562,2,Bliss,8-MG-BA,Central Nervous System
17755052,24856436,687562,2,Bliss,8-MG-BA,Central Nervous System
17755052,11707110,687562,1,SA-L,8-MG-BA,Central Nervous System
17755052,208908,687562,0,sub-HSA,8-MG-BA,Central Nervous System
3385,11152667,687562,2,Bliss,8-MG-BA,Central Nervous System
11626560,208908,687562,1,SA-L,8-MG-BA,Central Nervous System
5310940,24978538,687562,0,sub-HSA,8-MG-BA,Central Nervous System
24856436,23725625,687562,1,SA-L,8-MG-BA,Central Nervous System
24856436,11152667,687562,3,Synergy,8-MG-BA,Central Nervous System
60750,11152667,687562,1,SA-L,8-MG-BA,Central Nervous System
60750,24856436,687562,1,SA-L,8-MG-BA,Central Nervous System
11707110,24978538,687562,1,SA-L,8-MG-BA,Central Nervous System
11707110,644241,687562,1,SA-L,8-MG-BA,Central Nervous System
11707110,208908,687562,1,SA-L,8-MG-BA,Central Nervous System
11707110,51001932,687562,3,Synergy,8-MG-BA,Central Nervous System
44462760,208908,687562,1,SA-L,8-MG-BA,Central Nervous System
5394,23725625,687562,2,Bliss,8-MG-BA,Central Nervous System
5394,24856436,687562,2,Bliss,8-MG-BA,Central Nervous System
104842,24978538,687562,1,SA-L,8-MG-BA,Central Nervous System
11640390,11707110,687562,2,Bliss,8-MG-BA,Central Nervous System
11640390,208908,687562,2,Bliss,8-MG-BA,Central Nervous System
11640390,51001932,687562,2,Bliss,8-MG-BA,Central Nervous System
11488320,51001932,687562,2,Bliss,8-MG-BA,Central Nervous System
51001932,24978538,687562,1,SA-L,8-MG-BA,Central Nervous System
51001932,11707110,687562,1,SA-L,8-MG-BA,Central Nervous System
51001932,208908,687562,1,SA-L,8-MG-BA,Central Nervous System
24866313,11707110,687562,1,IDA,8-MG-BA,Central Nervous System
44224160,46930998,687562,1,SA-L,8-MG-BA,Central Nervous System
44224160,51001932,687562,1,IDA,8-MG-BA,Central Nervous System
46926973,11707110,687562,1,IDA,8-MG-BA,Central Nervous System
46926973,208908,687562,1,SA-L,8-MG-BA,Central Nervous System
46926973,51001932,687562,2,Bliss,8-MG-BA,Central Nervous System
84691,11152667,687563,1,IDA,A172,Central Nervous System
84691,24856436,687563,2,Bliss,A172,Central Nervous System
148124,24978538,687563,1,SA-L,A172,Central Nervous System
24978538,11707110,687563,1,IDA,A172,Central Nervous System
24978538,208908,687563,1,IDA,A172,Central Nervous System
24978538,51001932,687563,1,IDA,A172,Central Nervous System
23725625,11707110,687563,2,Bliss,A172,Central Nervous System
23725625,51001932,687563,1,IDA,A172,Central Nervous System
6450551,24978538,687563,1,SA-L,A172,Central Nervous System
10184653,24978538,687563,0,sub-HSA,A172,Central Nervous System
10184653,11707110,687563,2,Bliss,A172,Central Nervous System
10184653,51001932,687563,2,Bliss,A172,Central Nervous System
11433190,24856436,687563,1,IDA,A172,Central Nervous System
1401,208908,687563,1,SA-L,A172,Central Nervous System
46930998,11707110,687563,2,Bliss,A172,Central Nervous System
46930998,208908,687563,2,Bliss,A172,Central Nervous System
46930998,51001932,687563,1,SA-L,A172,Central Nervous System
5330286,11707110,687563,1,IDA,A172,Central Nervous System
5330286,208908,687563,1,SA-L,A172,Central Nervous System
5330286,51001932,687563,1,IDA,A172,Central Nervous System
17755052,24856436,687563,2,Bliss,A172,Central Nervous System
17755052,11707110,687563,2,Bliss,A172,Central Nervous System
17755052,208908,687563,1,SA-L,A172,Central Nervous System
3385,11152667,687563,1,IDA,A172,Central Nervous System
11626560,208908,687563,2,Bliss,A172,Central Nervous System
5310940,24978538,687563,1,SA-L,A172,Central Nervous System
24856436,23725625,687563,1,SA-L,A172,Central Nervous System
24856436,11152667,687563,3,Synergy,A172,Central Nervous System
60750,11152667,687563,1,SA-L,A172,Central Nervous System
60750,24856436,687563,1,SA-L,A172,Central Nervous System
11707110,24978538,687563,1,SA-L,A172,Central Nervous System
11707110,644241,687563,1,SA-L,A172,Central Nervous System
11707110,208908,687563,1,SA-L,A172,Central Nervous System
11707110,51001932,687563,3,Synergy,A172,Central Nervous System
44462760,208908,687563,1,SA-L,A172,Central Nervous System
5394,23725625,687563,2,Bliss,A172,Central Nervous System
5394,24856436,687563,1,IDA,A172,Central Nervous System
104842,24978538,687563,1,SA-L,A172,Central Nervous System
11640390,11707110,687563,2,Bliss,A172,Central Nervous System
11640390,208908,687563,2,Bliss,A172,Central Nervous System
11640390,51001932,687563,1,IDA,A172,Central Nervous System
11488320,51001932,687563,1,IDA,A172,Central Nervous System
51001932,24978538,687563,1,SA-L,A172,Central Nervous System
51001932,11707110,687563,2,Bliss,A172,Central Nervous System
51001932,208908,687563,1,SA-L,A172,Central Nervous System
24866313,11707110,687563,0,sub-HSA,A172,Central Nervous System
44224160,46930998,687563,3,Synergy,A172,Central Nervous System
44224160,51001932,687563,3,Synergy,A172,Central Nervous System
46926973,11707110,687563,1,IDA,A172,Central Nervous System
46926973,208908,687563,1,SA-L,A172,Central Nervous System
46926973,51001932,687563,2,Bliss,A172,Central Nervous System
84691,11152667,687568,1,IDA,GB-1,Central Nervous System
84691,24856436,687568,2,Bliss,GB-1,Central Nervous System
148124,24978538,687568,3,Synergy,GB-1,Central Nervous System
24978538,11707110,687568,2,Bliss,GB-1,Central Nervous System
24978538,208908,687568,1,IDA,GB-1,Central Nervous System
24978538,51001932,687568,1,IDA,GB-1,Central Nervous System
23725625,11707110,687568,1,IDA,GB-1,Central Nervous System
23725625,51001932,687568,2,Bliss,GB-1,Central Nervous System
6450551,24978538,687568,2,Bliss,GB-1,Central Nervous System
10184653,24978538,687568,1,SA-L,GB-1,Central Nervous System
10184653,11707110,687568,2,Bliss,GB-1,Central Nervous System
10184653,51001932,687568,2,Bliss,GB-1,Central Nervous System
11433190,24856436,687568,1,IDA,GB-1,Central Nervous System
1401,208908,687568,1,SA-L,GB-1,Central Nervous System
46930998,11707110,687568,2,Bliss,GB-1,Central Nervous System
46930998,208908,687568,1,SA-L,GB-1,Central Nervous System
46930998,51001932,687568,1,SA-L,GB-1,Central Nervous System
5330286,11707110,687568,2,Bliss,GB-1,Central Nervous System
5330286,208908,687568,1,SA-L,GB-1,Central Nervous System
5330286,51001932,687568,2,Bliss,GB-1,Central Nervous System
17755052,24856436,687568,2,Bliss,GB-1,Central Nervous System
17755052,11707110,687568,3,Synergy,GB-1,Central Nervous System
17755052,208908,687568,1,SA-L,GB-1,Central Nervous System
3385,11152667,687568,1,IDA,GB-1,Central Nervous System
11626560,208908,687568,1,SA-L,GB-1,Central Nervous System
5310940,24978538,687568,2,Bliss,GB-1,Central Nervous System
24856436,23725625,687568,1,SA-L,GB-1,Central Nervous System
24856436,11152667,687568,1,SA-L,GB-1,Central Nervous System
60750,11152667,687568,1,SA-L,GB-1,Central Nervous System
60750,24856436,687568,1,SA-L,GB-1,Central Nervous System
11707110,24978538,687568,2,Bliss,GB-1,Central Nervous System
11707110,644241,687568,1,SA-L,GB-1,Central Nervous System
11707110,208908,687568,1,SA-L,GB-1,Central Nervous System
11707110,51001932,687568,3,Synergy,GB-1,Central Nervous System
44462760,208908,687568,1,SA-L,GB-1,Central Nervous System
5394,23725625,687568,2,Bliss,GB-1,Central Nervous System
5394,24856436,687568,1,IDA,GB-1,Central Nervous System
104842,24978538,687568,2,Bliss,GB-1,Central Nervous System
11640390,11707110,687568,1,IDA,GB-1,Central Nervous System
11640390,208908,687568,1,SA-L,GB-1,Central Nervous System
11640390,51001932,687568,2,Bliss,GB-1,Central Nervous System
11488320,51001932,687568,2,Bliss,GB-1,Central Nervous System
51001932,24978538,687568,1,SA-L,GB-1,Central Nervous System
51001932,11707110,687568,3,Synergy,GB-1,Central Nervous System
51001932,208908,687568,1,SA-L,GB-1,Central Nervous System
24866313,11707110,687568,1,IDA,GB-1,Central Nervous System
44224160,46930998,687568,1,SA-L,GB-1,Central Nervous System
44224160,51001932,687568,2,Bliss,GB-1,Central Nervous System
46926973,11707110,687568,1,IDA,GB-1,Central Nervous System
46926973,208908,687568,1,SA-L,GB-1,Central Nervous System
46926973,51001932,687568,1,IDA,GB-1,Central Nervous System
84691,11152667,687586,3,Synergy,T98G,Central Nervous System
84691,24856436,687586,1,IDA,T98G,Central Nervous System
148124,24978538,687586,3,Synergy,T98G,Central Nervous System
24978538,11707110,687586,1,IDA,T98G,Central Nervous System
24978538,208908,687586,1,IDA,T98G,Central Nervous System
24978538,51001932,687586,2,Bliss,T98G,Central Nervous System
23725625,11707110,687586,1,IDA,T98G,Central Nervous System
23725625,51001932,687586,2,Bliss,T98G,Central Nervous System
6450551,24978538,687586,3,Synergy,T98G,Central Nervous System
10184653,24978538,687586,1,SA-L,T98G,Central Nervous System
10184653,11707110,687586,1,SA-L,T98G,Central Nervous System
10184653,51001932,687586,2,Bliss,T98G,Central Nervous System
11433190,24856436,687586,2,Bliss,T98G,Central Nervous System
1401,208908,687586,1,SA-L,T98G,Central Nervous System
